source,metric,human_n,human_mean,human_std,machine_n,machine_mean,machine_std,difference,abs_difference,u_statistic,u_p_value,cohens_d,effect_size,significant_005,significant_001,characteristic_of
faketruebr,space (Space),10,5.687041999822428,2.629702199141278,10,7.0325725517839786,1.4807564437925704,-1.3455305519615504,1.3455305519615504,28.0,0.10410988966022681,-0.6305182867146581,medium,False,False,machine
faketruebr,prep (Prepositions),10,19.982045204968927,3.261266616717158,10,21.738880036781158,2.3642997083492276,-1.756834831812231,1.756834831812231,34.0,0.24132159301718004,-0.6167983915587791,medium,False,False,machine
faketruebr,we (We),10,0.7689238486092111,1.1640515238899312,10,0.2848869929559468,0.30503279444770953,0.4840368556532643,0.4840368556532643,50.0,1.0,0.5688529399885416,medium,False,False,human
faketruebr,hear (Hear),10,0.7640241136290303,0.887957327635455,10,0.39317925077954674,0.3323788383587025,0.3708448628494836,0.3708448628494836,53.5,0.8147534507466488,0.5531475184049339,medium,False,False,human
faketruebr,ppron (Personal Pronouns),10,9.798639361309952,2.0502027985142592,10,8.738012681224008,1.8457246260574176,1.060626680085944,1.060626680085944,64.0,0.3074894566186813,0.543731301349634,medium,False,False,human
faketruebr,you (You),10,1.411178293831756,1.4933590783581308,10,0.7955959269896876,0.5893978975748388,0.6155823668420685,0.6155823668420685,56.0,0.6752726661454402,0.5422516558004215,medium,False,False,human
faketruebr,friend (Friends),10,0.5961779239974728,0.7054390010489339,10,0.29305169435854206,0.3629443835407432,0.30312622963893077,0.30312622963893077,57.0,0.6064533744042402,0.5403616600882089,medium,False,False,human
faketruebr,focuspresent (Present Focus),10,5.633715953919085,2.1607283211401898,10,4.665087684208588,1.4443984958396985,0.9686282697104964,0.9686282697104964,65.0,0.27303633975118835,0.5270579537063146,medium,False,False,human
faketruebr,feel (Feel),10,0.2701252236135957,0.5467421465005835,10,0.5376356146056807,0.46912688298436844,-0.26751039099208496,0.26751039099208496,30.0,0.1066270935110576,-0.5251326766375066,medium,False,False,machine
faketruebr,number (Numbers),10,2.4726947772769767,1.985842273058326,10,3.2318399380672034,0.7851754550101246,-0.7591451607902266,0.7591451607902266,32.0,0.18571128044479945,-0.502752304180896,medium,False,False,machine
faketruebr,auxverb (Auxiliary Verbs),10,4.669443282587461,1.5537515684748964,10,4.007289315777469,1.0621958894618795,0.6621539668099921,0.6621539668099921,62.0,0.3846730627355087,0.4975364871201715,small,False,False,human
faketruebr,i (I),10,0.125,0.375,10,0.0,0.0,0.125,0.125,55.0,0.36812025069351895,0.47140452079103173,small,False,False,human
faketruebr,filler (Filler Words),10,0.04784688995215311,0.14354066985645933,10,0.0,0.0,0.04784688995215311,0.04784688995215311,55.0,0.36812025069351895,0.4714045207910317,small,False,False,human
faketruebr,swear (Swear),10,0.04784688995215311,0.14354066985645933,10,0.0,0.0,0.04784688995215311,0.04784688995215311,55.0,0.36812025069351895,0.4714045207910317,small,False,False,human
faketruebr,function (Function Words),10,45.346613932148514,5.020728687207804,10,43.652921225352365,1.4523181522676711,1.6936927067961491,1.6936927067961491,57.0,0.6231762238821174,0.4582827965267724,small,False,False,human
faketruebr,dictionary_coverage,10,67.64473737280657,7.29303979474917,10,70.01973903952819,2.224742862830287,-2.375001666721616,2.375001666721616,38.0,0.3846730627355087,-0.44050334234317956,small,False,False,machine
faketruebr,affect (Affect),10,3.4716133773968343,1.8910351165690316,10,4.1168697731895545,1.008592796686743,-0.6452563957927202,0.6452563957927202,38.0,0.3846730627355087,-0.42578089957582255,small,False,False,machine
faketruebr,leisure (Leisure),10,1.9324224937147167,2.0126377338860006,10,1.2471366614346469,1.1503744799732054,0.6852858322800699,0.6852858322800699,56.0,0.6752726661454402,0.4180565257186014,small,False,False,human
faketruebr,assent (Assent),10,0.17061119021251908,0.26593980064296147,10,0.08095975232198142,0.16742335901046712,0.08965143789053766,0.08965143789053766,57.0,0.5184312812106575,0.40345367984739117,small,False,False,human
faketruebr,they (They),10,1.8906449143282766,1.4932971243733293,10,1.4515609785285364,0.636605594366107,0.43908393579974025,0.43908393579974025,56.0,0.6774705127728922,0.3825211999038743,small,False,False,human
faketruebr,reward (Reward),10,3.3021811895882216,1.879146910527679,10,2.738228156010788,0.9579566321204289,0.5639530335774334,0.5639530335774334,60.0,0.47267559351158717,0.3781228137675093,small,False,False,human
faketruebr,conj (Conjunctions),10,8.697822619944022,1.5492990535563582,10,8.140988697401504,1.4519598042162492,0.5568339225425181,0.5568339225425181,59.0,0.5205228832757727,0.37087190181481317,small,False,False,human
faketruebr,sexual (Sexual),10,0.2272727272727273,0.681818181818182,10,0.045662100456621,0.13698630136986298,0.1816106268161063,0.1816106268161063,50.5,1.0,0.3693129821620485,small,False,False,human
faketruebr,cogproc (Cognitive Processes),10,9.65501195182121,2.8227568110438668,10,10.509809143101926,1.7380281679000402,-0.8547971912807153,0.8547971912807153,39.0,0.4273553138978077,-0.36467413945258575,small,False,False,machine
faketruebr,negate (Negations),10,1.2060238167223785,1.1715345493672527,10,0.8917073043814128,0.44492163520789735,0.3143165123409657,0.3143165123409657,52.0,0.9095864090443472,0.3547074829278959,small,False,False,human
faketruebr,quant (Quantifiers),10,1.5494927713191395,0.9383648256761723,10,1.2844877666508352,0.6928076759759544,0.26500500466830434,0.26500500466830434,61.0,0.42718148600680117,0.32130541240887,small,False,False,human
