source,metric,human_n,human_mean,human_std,machine_n,machine_mean,machine_std,shapiro_p_human,shapiro_p_machine,t_statistic,t_p_value,u_statistic,u_p_value,cohens_d,effect_size
faketruebr,dictionary_coverage,6,66.14966250073073,12.209527617596752,6,71.45414524491078,3.931184586816229,0.24701882420331794,0.6108602670992161,-1.0129788345705109,0.3349522449421377,15.0,0.6991341991341992,-0.5848436028226777,medium
faketruebr,function (Function Words),6,41.13654117801297,2.3798930968000547,6,45.58486104988708,2.076199790132672,0.16202955705011785,0.628722596202903,-3.4500559520465695,0.006225595789133967,3.0,0.015151515151515152,-1.9918907326333573,large
faketruebr,pronoun (Pronouns),6,14.43693634670286,5.141688659734055,6,16.97942392652708,1.6555750960525137,0.6058602693713596,0.8921529979607141,-1.1529421459897278,0.2757484161638779,12.0,0.3939393939393939,-0.6656514583472342,medium
faketruebr,ppron (Personal Pronouns),6,8.360435889506194,3.6504979077397004,6,9.702154319229335,1.6479318397160254,0.42776673922861863,0.35572327176692325,-0.820559858862592,0.43102255407694223,15.0,0.6991341991341992,-0.47375045540051874,small
faketruebr,i (I),6,0.0,0.0,6,0.1592356687898089,0.3900461373858564,,2.0729244384981775e-05,-0.9999999999999998,0.34089313230206003,15.0,0.40465676192728617,-0.5773502691896257,medium
faketruebr,we (We),6,0.20576131687242796,0.5040102351405715,6,0.399182231043552,0.3787681066557159,2.0729244384981846e-05,0.5062469520090362,-0.7514759418607682,0.46968241903522073,11.0,0.24578548520722965,-0.43386483732284203,small
faketruebr,you (You),6,0.0,0.0,6,0.7167047386180636,0.9075825384027212,,0.0388017042091061,-1.934326445877533,0.08184626384997652,6.0,0.028440662266474792,-1.1167838942280057,large
faketruebr,shehe (SheHe),6,6.679911634064666,3.5046586890939335,6,8.226591768275732,1.275573777350434,0.605706035416988,0.24363985985104425,-1.015820383783235,0.3336619005969595,12.0,0.3939393939393939,-0.5864841720255596,medium
faketruebr,they (They),6,1.4747629385690997,1.297047144142023,6,1.428931356951421,0.8346865248550327,0.7232271603754861,0.6385991920437522,0.07278472524477328,0.943412662263444,17.0,0.9372294372294373,0.042022280712962816,negligible
faketruebr,ipron (Impersonal Pronouns),6,12.657792761872772,4.860140166403102,6,14.9920746697423,1.414960923312874,0.5059818784102265,0.5793769958837537,-1.1295703643192045,0.2850240709902189,11.0,0.30952380952380953,-0.6521577539083162,medium
faketruebr,article (Articles),6,16.599691319155948,4.04858338249799,6,15.974023256626367,1.0133065160605037,0.5532787199226437,0.4752444170957947,0.3672169710890934,0.72110916400913,21.0,0.6991341991341992,0.2120128171092871,small
